Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;
1998;68.99;null;null;1998;112.53;2011;127.07;2003;21.66;2003;53.48;2003;86.90;2017;0.00;2011;1.04;2006;2.20;2014;240.56;null;null;2009;0.25;null;null;null;null;2003;306.82;2011;262.84;null;null;1997;0.00;2003;0.46;null;null;2012;233.12;null;null;2009;0.00;2003;1.92;
1999;68.89;null;null;1999;132.99;2012;122.69;2004;22.75;2004;54.63;2004;88.84;null;null;2012;0.61;2007;0.78;2015;267.35;null;null;2010;0.31;null;null;null;null;2004;252.84;2012;264.58;null;null;1998;0.00;2004;1.10;null;null;2013;232.55;null;null;2011;0.00;2004;2.95;
2000;68.14;null;null;2000;140.14;2013;123.78;2005;21.62;2005;61.63;2005;93.60;null;null;2013;0.56;2008;1.53;2016;256.80;null;null;2011;0.10;null;null;null;null;2005;244.83;2013;264.58;null;null;1999;0.00;2005;1.05;null;null;2014;262.31;null;null;2012;0.00;2005;0.28;
2001;66.66;null;null;2001;128.31;2014;120.51;2006;21.95;2006;62.53;2006;100.34;null;null;2014;0.53;2009;1.71;2017;246.02;null;null;2012;0.07;null;null;null;null;2006;282.75;2014;270.19;null;null;2000;0.00;2006;0.88;null;null;2015;268.75;null;null;2013;0.00;2006;0.00;
2002;68.79;null;null;2002;125.81;2015;109.70;2007;19.16;2007;58.15;2007;89.16;null;null;null;null;2010;0.70;2018;248.76;null;null;2013;0.00;null;null;null;null;2007;266.74;2015;239.78;null;null;2001;0.00;2007;0.50;null;null;2016;257.83;null;null;2014;0.00;2007;0.00;
2003;62.37;null;null;2003;120.68;2016;98.54;2008;20.41;2008;57.19;2008;93.60;null;null;null;null;2011;1.20;2019;248.37;null;null;null;null;null;null;null;null;2008;279.23;2016;266.46;null;null;2002;0.00;2008;1.11;null;null;2017;254.05;null;null;2015;0.01;2008;0.71;
2004;65.64;null;null;2004;128.89;2017;95.56;2009;21.20;2009;74.58;2009;113.33;null;null;null;null;2013;0.00;null;null;null;null;null;null;null;null;null;null;2009;295.55;2017;249.18;null;null;2003;0.00;2009;4.21;null;null;2018;296.16;null;null;2016;0.03;2009;4.47;
2005;65.37;null;null;2005;128.31;2018;104.26;2010;19.00;2010;64.00;2010;93.76;null;null;null;null;2014;0.00;null;null;null;null;null;null;null;null;null;null;2010;285.20;2018;240.34;null;null;2004;0.00;2010;3.40;null;null;null;null;null;null;2018;0.19;2010;0.00;
2006;75.55;null;null;2006;131.62;null;null;2011;19.80;2011;63.61;2011;93.93;null;null;null;null;2015;0.00;null;null;null;null;null;null;null;null;null;null;2011;263.91;null;null;null;null;2005;0.00;2011;1.22;null;null;null;null;null;null;null;null;2011;3.00;
2007;69.54;null;null;2007;120.87;null;null;2012;19.06;2012;57.67;2012;86.74;null;null;null;null;2016;0.00;null;null;null;null;null;null;null;null;null;null;2012;280.20;null;null;null;null;2006;0.00;2012;0.81;null;null;null;null;null;null;null;null;2012;0.00;
2008;67.26;null;null;2008;121.63;null;null;2013;19.03;2013;58.34;2013;87.86;null;null;null;null;2017;0.00;null;null;null;null;null;null;null;null;null;null;2013;262.34;null;null;null;null;2007;0.00;2013;0.50;null;null;null;null;null;null;null;null;2013;0.00;
2009;74.18;null;null;2009;140.14;null;null;2014;18.53;2014;59.70;2014;85.78;null;null;null;null;2018;0.00;null;null;null;null;null;null;null;null;null;null;2014;286.34;null;null;null;null;2008;0.00;2014;0.41;null;null;null;null;null;null;null;null;2014;0.00;
2010;65.29;null;null;2010;122.00;null;null;2015;18.31;2015;52.73;2015;73.49;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2015;273.25;null;null;null;null;2009;0.50;2015;0.17;null;null;null;null;null;null;null;null;2015;0.00;
2011;65.95;null;null;2011;123.33;null;null;2016;16.33;2016;44.92;2016;67.29;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;235.55;null;null;null;null;2010;0.00;2016;0.28;null;null;null;null;null;null;null;null;2016;0.00;
2012;63.53;null;null;2012;119.93;null;null;2017;14.36;2017;42.77;2017;66.18;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;238.82;null;null;null;null;2011;0.00;2017;0.00;null;null;null;null;null;null;null;null;2017;0.00;
2013;63.25;null;null;2013;118.44;null;null;2018;14.81;2018;53.34;2018;77.38;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;220.41;null;null;null;null;2012;0.00;2018;0.27;null;null;null;null;null;null;null;null;2018;0.00;
2014;58.89;null;null;2014;115.28;null;null;2019;15.59;2019;53.30;2019;73.08;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2013;0.00;null;null;null;null;null;null;null;null;null;null;2019;0.00;
2015;58.39;null;null;2015;110.81;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2014;0.00;null;null;null;null;null;null;null;null;null;null;null;null;
2016;55.77;null;null;2016;105.88;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;0.00;null;null;null;null;null;null;null;null;null;null;null;null;
2017;54.33;null;null;2017;100.44;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;0.00;null;null;null;null;null;null;null;null;null;null;null;null;
2018;57.01;null;null;2018;108.35;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;0.00;null;null;null;null;null;null;null;null;null;null;null;null;
2019;56.13;null;null;2019;109.68;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
